Open,High,Low,Close,Adj Close,Volume,Search Vol
67920.39063,70290.80469,67920.39063,69142.22656,69142.22656,2.67E+12,0.49721
69142.22656,70521.72656,63139.27344,64501.16406,64501.16406,3.27E+12,0.38869
64476.91016,65767.72656,62055.95703,65060.81641,65060.81641,2.90E+12,0.3295
65084.64844,68572.83594,61985.60547,68429.8125,68429.8125,3.37E+12,0.35515
68382.39063,68745.5,66876.14063,67368.22656,67368.22656,2.94E+12,0.40842
67336.46094,71668.91406,67336.46094,71136.71094,71136.71094,3.64E+12,0.34331
71153.69531,76313.99219,70428,75764.65625,75764.65625,4.27E+12,0.42421
75764.65625,81136.70313,73351.92188,79367.23438,79367.23438,4.73E+12,0.79712
79400.53125,80585.03906,76113.73438,77574.11719,77574.11719,4.29E+12,0.81883
77606.21094,79213.47656,70420.85938,73301.86719,73301.86719,3.96E+12,0.44789
73320,75443.77344,72732,74633.23438,74633.23438,3.32E+12,0.45578
74561.1875,75459.60156,70547.66406,70792.85156,70792.85156,3.47E+12,0.59389
70773.82031,72083.65625,69492.77344,71904.17188,71904.17188,2.76E+12,0.31569
71846.51563,73308.36719,69554.57813,72275.04688,72275.04688,2.76E+12,0.34331
72275.04688,74731.10156,71776.19531,73955.11719,73955.11719,2.96E+12,0.36304
73973.75781,74082.82813,68071.36719,69563.95313,69563.95313,3.12E+12,0.36896
69399.33594,69949.03906,67947.42969,69147.4375,69147.4375,2.45E+12,0.31174
69076.96875,70034.08594,65064.51953,66558.79688,66558.79688,2.63E+12,0.28215
66633.55469,68739.82813,65891.71875,67713.17969,67713.17969,2.60E+12,0.27031
67812.91406,68743.3125,67448.3125,67639.19531,67639.19531,2.37E+12,0.31372
67540.03125,74139.83594,67496.67969,74052.90625,74052.90625,3.26E+12,0.34331
74193.0625,74933.01563,72179.23438,72600.13281,72600.13281,3.04E+12,0.38475
72589.77344,76093.29688,71621.98438,74545.03125,74545.03125,3.22E+12,0.41434
74531.44531,74751.42188,67974.375,69118.24219,69118.24219,3.32E+12,0.46367
69015.26563,69433.9375,56083.01953,56936.71094,56936.71094,3.30E+12,0.3591
56942.79297,62251.17969,56205.74219,60098.17969,60098.17969,3.39E+12,0.41434
60106.79297,60936.64844,54795.69141,56509.00781,56509.00781,3.36E+12,0.31569
56517.58203,58060.0625,55361.15234,57059.77344,57059.77344,2.46E+12,0.36896
57036.44141,58286.68359,54209.25391,57928.16016,57928.16016,2.66E+12,0.48735
57969.75,58589.125,54992.37891,56398.57031,56398.57031,2.75E+12,0.39067
56390.90234,57875.48828,55566.23438,56754.22266,56754.22266,2.17E+12,0.4025
56784.43359,58554.69531,56761.09375,57885.85156,57885.85156,2.38E+12,0.33739
57885.85156,58698.27344,56330.73047,58318.13672,58318.13672,2.18E+12,0.25255
58280.08984,60850.19922,57822.34375,60370.27344,60370.27344,1.89E+12,0.21703
60303.47656,60506.01953,56459.59766,57101.00781,57101.00781,2.12E+12,0.24663
57081.55469,58992.32031,56156.33984,58017.16406,58017.16406,2.11E+12,0.33937
58049.35547,59189.27734,57063.94531,57113.37891,57113.37891,1.96E+12,0.28609
57195.44922,57094.375,56039.30859,56230.23047,56230.23047,1.96E+12,0.3078
56285.64453,58177.87109,56236.35938,57173.46094,57173.46094,1.99E+12,0.27623
57116.38672,56935.95313,55645.5625,56459.17969,56459.17969,1.32E+12,0.24268
56481.04688,57123.20703,56162.36719,56708.50781,56708.50781,1.12E+12,0.19928
56698.14844,56701.19922,54092.23438,54871.64453,54871.64453,1.20E+12,0.21506
54904.97656,55158.66797,49635.02344,50544.39844,50544.39844,2.24E+12,0.33937
50508.57422,52095.29297,50220.87109,51832.61719,51832.61719,1.26E+12,0.29398
51763.98828,52591.82031,50038.21484,50409.35938,50409.35938,1.96E+12,0.23677
50396.07031,52830.18359,49995.26172,52680.86719,52680.86719,2.42E+12,0.23479
52687.52734,54742.65234,51754.44531,54125.83594,54125.83594,2.17E+12,0.21112
54145.64063,54634.69531,53278.20703,54246.34766,54246.34766,2.49E+12,0.21112
54131.73438,54719.51563,52924.64063,54131.92578,54131.92578,2.60E+12,0.18152
54154.16406,54927.96094,52862.35938,52945.78906,52945.78906,2.25E+12,0.24071
52878.67969,53654.625,52632.41797,53529.77344,53529.77344,2.09E+12,0.25255
53541.69141,54408.63281,53243.10938,54012.55078,54012.55078,2.31E+12,0.17165
54077.19141,56445.8125,53001.91016,53861.21875,53861.21875,2.98E+12,0.29201
53902.45313,54715.85938,51450.07813,52397.07422,52397.07422,2.57E+12,0.23479
52375.75781,53804.19141,52231.1875,53164.29688,53164.29688,1.99E+12,0.24071
53163.37891,54865.74609,53014.11719,54504.125,54504.125,2.37E+12,0.2782
54518.55469,54900.52344,52940.41797,53650.13281,53650.13281,2.72E+12,0.21703
53642.77344,55927.03125,53065.69922,53568.08203,53568.08203,3.51E+12,0.1973
53590.375,54381.05469,52675.03516,54009.03906,54009.03906,2.51E+12,0.15982
54032.32422,54712.13672,52831.78125,54365.35547,54365.35547,2.71E+12,0.14995
54362.67578,55183.58984,53608.30078,54703.92188,54703.92188,2.57E+12,0.17955
54640.0625,57648.85938,54640.0625,55948.36719,55948.36719,3.18E+12,0.21112
55941.29297,58604.88281,55884.57813,58014.96484,58014.96484,2.97E+12,0.13416
57886.65234,59170.03906,56900.16406,58274.19922,58274.19922,3.04E+12,0.15192
58204.40625,58204.40625,56452.26172,57373.80469,57373.80469,2.50E+12,0.20322
57450.25,58374.6875,56709.10156,57183.00781,57183.00781,2.54E+12,0.19928
57159.05859,57571.02344,56308.00781,56675.82031,56675.82031,2.68E+12,0.17165
56726.84766,57137.53516,52934.5,54475.30859,54475.30859,2.66E+12,0.21901
54537.34766,54537.34766,53393.98438,53745.49609,53745.49609,2.48E+12,0.15982
53751.76953,54686.98828,53653.50391,54390.07422,54390.07422,3.01E+12,0.13416
54415.10156,55239.56641,53701.52734,54821.16797,54821.16797,2.02E+12,0.19928
54825.30859,55157.26563,53149.73047,53614.64844,53614.64844,2.00E+12,0.18941
53628.10938,61811.48438,53518.96484,60101.94531,60101.94531,4.01E+12,0.26636
60068.58984,63559.73047,60134.00391,61600.48438,61600.48438,4.33E+12,0.92932
61636.96094,63887.02734,60424.07813,62333.82031,62333.82031,3.97E+12,0.50708
62333.86719,66945.26563,61855.19922,66686.11719,66686.11719,4.40E+12,0.51694
66686.11719,67448.17188,63939.16016,66211.48438,66211.48438,4.20E+12,0.56035
66211.50781,66742.99219,62575.24219,64272.67578,64272.67578,4.19E+12,0.4025
64272.64453,66467.07813,63718.33984,65287.61328,65287.61328,3.88E+12,0.36896
65287.64453,68011.78125,62118.17969,63277.89844,63277.89844,4.30E+12,0.59981
63277.95313,63720.76563,60634.80859,61913.875,61913.875,3.40E+12,0.41632
61913.99219,62866.95313,59575.55859,61189.4375,61189.4375,2.91E+12,0.34529
61189.44531,63769.72656,60846.57813,63184.44531,63184.44531,3.02E+12,0.37291
63184.44531,63620.85156,61672.04297,63183.95703,63183.95703,2.33E+12,0.36699
63183.61719,64426.94141,60315.94922,60988.16797,60988.16797,3.42E+12,0.35712
60988.08594,61540.63281,58668.48047,60887.78906,60887.78906,2.92E+12,0.34331
60887.61719,62159.58984,58503.25781,61624.22266,61624.22266,3.45E+12,0.35318
61627.35156,66546.71875,61627.35156,65932.85938,65932.85938,3.65E+12,0.49524
65930.27344,70994.14844,65688.78906,70826.71094,70826.71094,4.58E+12,0.97865
70826.71094,72252.60938,64612.625,66353.17969,66353.17969,4.85E+12,0.90959
66353.17969,69347.71875,66058.78125,68490.85938,68490.85938,2.87E+12,0.57811
68490.82813,68632.42969,64811.73047,66469.14844,66469.14844,3.13E+12,0.56824
66470.92188,66610.75,64402.17578,65055.83594,65055.83594,2.54E+12,0.47748
65055.74609,67470.65625,64927.62109,66207.39844,66207.39844,2.87E+12,0.54851
66206.86719,67272.47656,64855.41797,67306.1875,67306.1875,2.79E+12,0.72412
67305.69531,73265.3125,67199.14844,72567.49219,72567.49219,4.79E+12,0.78331
72567.49219,72987.50781,68653.8125,70701.61719,70701.61719,3.19E+12,0.63138
70701.625,71114.82031,67848.0625,69006.36719,69006.36719,2.84E+12,0.53076
69006.35938,79760.4375,68885.71875,78961.60156,78961.60156,5.63E+12,1.07335
81369.29688,84536.65625,78799.53906,83873.07813,83873.07813,6.39E+12,1.89021
83870.33594,84589.57031,76992.0625,81573.65625,81573.65625,6.78E+12,1.96716
81574.48438,92656.9375,80249.65625,91017.65625,91017.65625,7.37E+12,1.44232
91017.61719,94910.95313,89648.42188,92090.95313,92090.95313,6.99E+12,2.19999
92090.95313,98135.45313,89936.21094,96358.51563,96358.51563,7.32E+12,1.81326
96358.51563,97734.23438,88815.75,92216.125,92216.125,7.01E+12,1.67515
92216.21094,100426.0156,90401.25,99193.33594,99193.33594,8.02E+12,1.66923
99186.02344,103863.1953,96457.07031,99083.17969,99083.17969,8.61E+12,2.48214
99081.10156,100090.9688,88369.6875,90597.94531,90597.94531,6.68E+12,1.70869
90592.49219,91920.40625,72160.42969,78417.05469,78417.05469,9.92E+12,1.34367
78437.69531,81170,72857.90625,76383.95313,76383.95313,6.49E+12,0.97273
76392.74219,82693.33594,75753.11719,80327.90625,80327.90625,5.29E+12,0.97865
80335.26563,89268.07813,79266.96094,87557.46875,87557.46875,5.87E+12,1.13452
87530.27344,97824.0625,85282.34375,97208.71875,97208.71875,7.56E+12,1.31012
97210.89844,102289.5938,90140.86719,94526.42969,94526.42969,1.09E+13,2.11909
94528.41406,99277.13281,92199.96875,97775.92969,97775.92969,8.49E+12,1.48968
97797.88281,99469.375,93920.53125,97324.5,97324.5,6.57E+12,1.08519
97329.91406,97665.64063,85375.57813,86728.10156,86728.10156,5.90E+12,1.07335
86717.61719,91227.77344,85793.17188,90089.89844,90089.89844,4.90E+12,0.93327
90086.84375,92169.23438,87362.5625,90563.11719,90563.11719,3.74E+12,0.8425
90552.45313,94217.75781,88874.28125,90705.42969,90705.42969,4.68E+12,0.96878
90697.19531,91820.34375,82497.57031,83337.44531,83337.44531,4.59E+12,0.87605
83326.32031,84917.32031,78796.65625,84172.11719,84172.11719,4.61E+12,0.85631
84173.45313,84332.21875,79923.38281,81367.41406,81367.41406,3.27E+12,0.68466
81363.27344,81308.8125,76812.23438,78704.59375,78704.59375,4.11E+12,0.64322
78695.17188,84635.92969,78695.17188,83748.20313,83748.20313,3.24E+12,0.48932
83755.05469,91589.60938,82604.44531,89530.23438,89530.23438,4.20E+12,0.81883
89561.69531,90372.60156,86700.17969,90026.90625,90026.90625,3.78E+12,0.80699
90028.23438,92590.30469,88328.07813,88662.42969,88662.42969,4.06E+12,0.90564
88674.26563,101541.1094,86287.5,101475.6484,101475.6484,6.73E+12,0.81685
101486.2656,119534.3984,99569.4375,110364.9688,110364.9688,1.22E+13,2.60842
110397.1875,123318.6953,108997.2422,120266.0781,120266.0781,1.11E+13,3.35622
120245.2188,136066.625,116199.6563,132552.1094,132552.1094,1.08E+13,2.00071
132479.4375,134945.1406,121779.3203,126059.1641,126059.1641,9.51E+12,3.53379
126061.7188,129904.9531,112713.2891,115805.2031,115805.2031,1.09E+13,2.2138
115744.7422,126482.7422,109409.9453,126095.3984,126095.3984,1.24E+13,1.74618
126093.8516,129763.4219,106555.0391,112558.7656,112558.7656,1.36E+13,2.43478
112644.9688,123227.6953,110085.3828,122823.1406,122823.1406,1.11E+13,1.80932
122764.0547,140840,119541.8906,139693.3906,139693.3906,1.28E+13,2.19012
139798.5469,148220.7813,137658.1719,142416.7813,142416.7813,1.39E+13,4.63083
142413.9375,152164.1406,135418.2188,140324.6875,140324.6875,1.55E+13,5.62132
140403.1875,149339.5313,139834.2969,142548.1719,142548.1719,1.12E+13,4.5815
142529.4531,143126.5781,132454.4844,140993.2031,140993.2031,1.00E+13,3.32267
141016.2031,144272.6406,134179.2656,140939.3594,140939.3594,8.85E+12,3.3503
140954.8281,141708.0781,133965.2969,135370.0469,135370.0469,6.81E+12,3.04447
135350.9844,144594.4531,133891.125,137052.0781,137052.0781,7.96E+12,2.82348
137098.3438,152406.7188,134297.875,148685.1719,148685.1719,1.14E+13,2.77218
148690.0781,178196.5938,147376.8906,174165.0625,174165.0625,1.67E+13,8.92624
174252.6719,187214.25,155441.6094,168228.5156,168228.5156,1.48E+13,8.84929
168326.5625,177057.3281,160220.125,172463.7344,172463.7344,1.11E+13,4.63675
172541.1563,184602.6094,169064.3438,183881.9688,183881.9688,1.17E+13,4.7137
183937.7656,197964.7813,177216.8281,185573.4219,185573.4219,1.43E+13,5.52267
185601.3906,198791.3438,166042.7344,189396.6406,189396.6406,1.61E+13,6.57235
189368.0781,195747.25,179420.3125,193991.7188,193991.7188,1.22E+13,6.29809
193984.3438,203059.7813,179018.4219,187030.1563,187030.1563,1.40E+13,7.36356
187008.2969,187008.2969,126125.3594,152822.3594,152822.3594,1.97E+13,6.24482
152633.3281,161237.5625,141816.9219,145073.1719,145073.1719,1.30E+13,4.80841
145098.3438,162386.2031,138871.75,161881.9219,161881.9219,9.25E+12,3.30886
161836.2344,171767.4063,158761.0625,166670.9531,166670.9531,9.06E+12,3.31084
166700.5,170277.1406,145859.8125,159275.75,159275.75,9.29E+12,3.19048
159221.2344,167916.0313,154598.625,159307.8125,159307.8125,7.93E+12,2.35981
159263,162132.125,151360.375,157267.875,157267.875,6.73E+12,2.35191
157272.0938,171006.2813,153450.625,167983.8125,167983.8125,7.33E+12,2.70115
168042.8438,183121.0313,165783.1719,169187.4688,169187.4688,1.03E+13,3.40949
169042.7031,171794.5781,153037.6875,164534.75,164534.75,9.88E+12,2.73469
164548.6406,164548.6406,138855.0938,143146.5938,143146.5938,9.57E+12,2.49003
143080.9531,155942.2188,136259.6719,151759.0938,151759.0938,9.45E+12,2.36967
151677.5469,157361.75,149371.0313,152289.2344,152289.2344,5.95E+12,1.83694
152275.6406,157707.9375,148671.25,156417.7969,156417.7969,5.50E+12,1.82707
156374.6406,162245.6563,151079.4844,151560.8906,151560.8906,7.00E+12,2.06582
151548.4375,153760.1094,142113.7656,148517.7969,148517.7969,6.50E+12,1.55676
148513.5938,148636.1406,131669.75,136288.1719,136288.1719,6.96E+12,1.60411
136279.0625,151169.9375,135387.875,148602.7188,148602.7188,6.49E+12,1.58044
153870.1094,161487.8281,147931.3281,151002.1094,151002.1094,9.93E+12,1.7442
150987.2188,151998.4375,144184.1563,149198.6875,149198.6875,7.08E+12,1.58438
149218.8281,150656.6563,141205.1406,144918.4375,144918.4375,5.08E+12,1.97506
144922.6719,152181.0781,141445.5781,147442.0469,147442.0469,6.27E+12,2.56501
147443.1406,162386.2188,147443.1406,158781.3281,158781.3281,8.41E+12,2.25326
158747.625,173603.3438,158527.7656,173295.9688,173295.9688,9.56E+12,2.75837
173345.4688,176054.1094,159479.3594,162590.4063,162590.4063,8.75E+12,2.36967
162593.1563,175676.3438,161639.125,173086.0625,173086.0625,8.23E+12,2.03227
173088.1406,182674.9375,168235.6563,174050.1563,174050.1563,9.30E+12,2.49003
173999.625,175630.5469,162814.2969,168964.375,168964.375,7.70E+12,2.27299
168927.9844,188020.4063,165684.5156,186847.2969,186847.2969,9.90E+12,2.19801
186841.6406,204029.0156,183764.4375,202329.1719,202329.1719,1.13E+13,4.17899
202188.0625,214733.1563,190614.1875,201657.8281,201657.8281,1.42E+13,3.92052
201534.2188,212314.7656,195488.4844,203538,203538,1.02E+13,2.97936
203417.9063,220230,196645.9688,217816.7813,217816.7813,1.20E+13,3.37003
217819.6719,252220.9375,213054.6563,249838.9688,249838.9688,1.83E+13,3.94814
249903.3281,253127.2969,232029.9844,236810.9375,236810.9375,1.42E+13,4.81038
236694.6563,242171.375,211815.5625,228933.0156,228933.0156,1.49E+13,3.739
228855.2188,243684.7031,222794.8438,233172.2813,233172.2813,1.40E+13,3.47066
233197.1406,262116.1406,225974.3438,262116.1406,262116.1406,1.53E+13,4.23424
262089.2969,263130.9688,245199.4219,251191.7813,251191.7813,8.73E+12,4.99388
251224.7188,266847.0938,244690.6875,261773.1406,261773.1406,7.91E+12,3.98958
261749.7969,272038.875,239614.3438,251756.7031,251756.7031,9.08E+12,5.74168
251645.7969,257871,244416.8594,251244.625,251244.625,7.67E+12,4.252
251236.2969,251248.4375,203149.125,231551.8281,231551.8281,1.06E+13,4.26581
231570.3125,231844.3281,177572.5625,196441.8594,196441.8594,1.22E+13,3.83765
196477.2188,209385.1094,188359.5156,200840.4219,200840.4219,7.98E+12,2.81164
200848.0781,227630.5625,195167.1563,200298.5,200298.5,8.20E+12,2.63801
200552.2969,204399.2813,183657.6094,191675.7656,191675.7656,8.86E+12,2.34008
191713.1875,202397.7188,188875.5625,193590.625,193590.625,5.61E+12,1.78367
193592.5781,194204.5,174129.6406,185524.0156,185524.0156,6.69E+12,1.7442
185586.9844,194631.0156,183784.5313,193203.1719,193203.1719,5.10E+12,1.8764
193172.0469,208079.9844,192430.0313,200163.0469,200163.0469,5.90E+12,1.9277
200277.75,219741.5625,199401.4844,212714.2813,212714.2813,7.21E+12,2.19999
212638.2969,218751.2188,200365.6875,205341.1094,205341.1094,6.22E+12,1.72645
205297.2344,206580.8906,191623.7969,203944.2813,203944.2813,5.15E+12,1.65344
203877.3906,207976.5313,197885.5313,206444.75,206444.75,4.29E+12,1.26474
206454.6875,216339.3125,205813.4531,215198.6563,215198.6563,4.00E+12,1.37524
215212.3594,220020.8125,204017.5156,218885.8281,218885.8281,5.02E+12,1.60214
218899.9219,232578.2813,216260.7813,231313.5313,231313.5313,6.14E+12,1.93559
231317.7656,236275.3594,219678.875,227976.3125,227976.3125,7.16E+12,2.02044
227900.0156,229770.75,216639.875,227401.7813,227401.7813,5.45E+12,1.8764
227428.1406,254136.1875,225017.6094,250970.4063,250970.4063,9.18E+12,2.78402
251010.3281,260681.2344,242767.1563,257503.9688,257503.9688,7.25E+12,3.49039
257421.25,258926.6563,244637.3594,244637.3594,244637.3594,5.16E+12,3.17667
244559.1563,251891.25,225368.5625,227910.0469,227910.0469,7.01E+12,2.60842
227826.9063,231912.5781,217888.8438,227314.8125,227314.8125,5.96E+12,2.29667
227341.4219,232997.9219,220541.3438,231208.3906,231208.3906,4.89E+12,2.0599
231169.3594,233991.4375,225801.9375,225810.5781,225810.5781,4.19E+12,2.04017
225767.7031,232010.2188,222840.8281,227093.4219,227093.4219,3.17E+12,1.8981
227059.1875,233456.7813,226092.3438,226802.8281,226802.8281,2.86E+12,2.13093
226811.2031,229109.3906,218546.1406,221861.3438,221861.3438,3.12E+12,1.87837
221863.7656,224302.5781,210204.375,210653.3125,210653.3125,3.51E+12,2.1329
210643.4844,214362.9375,207052.9375,212339.8125,212339.8125,3.45E+12,2.21972
212277.625,223240.5781,199668.4375,201719.6406,201719.6406,4.60E+12,2.16842
201641.7969,203184.0156,192653.3438,196460.7969,196460.7969,3.89E+12,1.74815
196416.5156,208223.2031,196098.7031,208043.25,208043.25,3.51E+12,1.67317
208030.4063,210600.6563,202217.2813,208666.1719,208666.1719,2.72E+12,1.66331
208659.3125,211957.3125,205098.3281,208889.375,208889.375,2.44E+12,1.67712
208874.8281,223692.0313,207784.0625,220270.8438,220270.8438,3.80E+12,2.32429
220266.3594,227001.5781,216603.2656,222903.75,222903.75,4.09E+12,2.56106
222911.5313,225464.0625,213920.0781,222818.9063,222818.9063,3.85E+12,2.60842
222847.4063,232002.75,221596,230455.0469,230455.0469,4.37E+12,2.90438
230388.5469,242229.9219,228531.5938,240902.2344,240902.2344,4.63E+12,3.42133
240824.6875,246564.5469,222732.8438,222735.0781,222735.0781,4.54E+12,3.42527
222691.6719,232984.125,220911.4219,230525.75,230525.75,3.24E+12,2.5512
230531.25,253632.3125,226550.9531,248713.7188,248713.7188,5.39E+12,2.87676
249327.5469,273425.4375,243239.1875,265826.1875,265826.1875,1.04E+13,4.92877
265710.625,271947.875,237209.4063,245504.0469,245504.0469,9.75E+12,5.03531
245977.25,255052.7813,243563.4844,253525.9219,253525.9219,5.06E+12,3.07801
253547.3125,256411.0781,246769.0625,248734.3281,248734.3281,3.52E+12,2.95371
248570.2656,286612.1875,246871.4375,286549.6563,286549.6563,7.50E+12,3.16877
288008.25,296519.9063,276736.375,284846.75,284846.75,7.62E+12,4.82025
284331.875,290955.0938,271037.75,275164.0625,275164.0625,5.88E+12,3.23783
275409.2188,306620.2813,275346.5625,299470.0625,299470.0625,7.75E+12,4.30132
299751.5938,316228.2813,286506.2188,312322.3125,312322.3125,9.17E+12,5.01953
311867.625,324822.0625,298204.875,320027.1875,320027.1875,7.23E+12,3.94617
319681.0938,353493.2188,298248.2813,346842.625,346842.625,1.32E+13,4.97415
345663.3125,374101.8125,335679.6563,340310.1563,340310.1563,1.48E+13,7.29844
340184.125,343151.3125,266139.4688,304956.0625,304956.0625,1.47E+13,5.10437
305566.0938,314548.5938,280445.125,292136.7188,292136.7188,1.05E+13,4.93863
291424.0938,304462.2813,262210.4063,291499.8125,291499.8125,1.06E+13,3.8416
291641.1875,308854.2813,281691.7813,288937.4375,288937.4375,8.59E+12,3.33057
288104.4063,323872.0938,269944,283343.9688,283343.9688,1.10E+13,3.5259
283373.5625,287152.0313,237323.2813,269134.2813,269134.2813,1.03E+13,3.1668
269244.6875,269244.6875,246760.1094,250721.1094,250721.1094,5.09E+12,2.17828
250817.0938,262285.3438,236720.6563,249380.0156,249380.0156,4.13E+12,2.02833
249775.0781,275646.3125,247618.5,274677.4688,274677.4688,5.48E+12,2.34402
274868.8438,292243.3438,270741.8125,289031.5,289031.5,5.13E+12,2.68339
289185.8438,296248.9375,276519.0313,286852.4688,286852.4688,4.70E+12,2.34205
286932.1875,290742.8125,276032.2188,283093.9063,283093.9063,3.94E+12,2.38546
282944.7188,305422.375,280098.3438,303099.7188,303099.7188,4.36E+12,2.7564
303072.4063,310982.5625,298029.9375,309433.4375,309433.4375,4.04E+12,2.69918
309575.2813,310159.9063,296581.6563,300793.625,300793.625,3.49E+12,2.68734
300686.2188,335485.1875,300371.8438,330215.8438,330215.8438,5.80E+12,3.22599
330294.5625,367985.3438,308862.4063,344806.25,344806.25,1.30E+13,6.89199
343616,404441.625,339398.25,400537.5938,400537.5938,1.48E+13,6.87423
400520.7813,410095.3438,362838.1875,396076.7813,396076.7813,1.17E+13,7.32212
397193.25,417580.375,371726.625,385369.8438,385369.8438,1.23E+13,8.37772
384305.0625,396253.875,372650.5,385498,385498,7.54E+12,6.48159
386300.7813,432092.0625,373038,430108.7188,430108.7188,1.09E+13,7.96732
431687.375,460500.1563,378607.5313,401205.4688,401205.4688,1.48E+13,15.04478
401125.9688,424026.75,386367.2813,422385.375,422385.375,9.85E+12,6.92158
422700.6875,442094.8125,343273.9063,343273.9063,343273.9063,9.95E+12,6.31782
351221.9375,375122.625,330417.5938,357077.4063,357077.4063,1.10E+13,5.56213
357762.3125,380970.5625,348889.2813,367522.0313,367522.0313,7.23E+12,4.96626
367706.8438,373558.9688,335253.9375,337711.7188,337711.7188,6.36E+12,4.58742
337762.9063,364739.3438,315839.9375,334159.6875,334159.6875,6.22E+12,4.75119
333557.4688,334096.5625,298609.0625,320234.0625,320234.0625,7.30E+12,4.05864
319477.1875,358811.9063,317554.375,332371.9375,332371.9375,8.54E+12,4.87944
332356.4375,338345.6875,170903.4063,214398.8594,214398.8594,1.30E+13,4.06653
211396.5625,254332.6563,189861.1563,239458.2656,239458.2656,9.36E+12,4.95442
237946.5,247001.1719,177753.2344,203224.4063,203224.4063,7.70E+12,4.41774
203609.7969,207935.5156,183904.7656,191267.0469,191267.0469,5.85E+12,3.66796
191368.5,199005.0156,133803.75,161859.75,161859.75,7.72E+12,3.62456
161051.4531,206841.7656,158383.3125,206660.5938,206660.5938,6.31E+12,4.06258
207832.4844,217937.1719,189153.6719,205958.4688,205958.4688,5.86E+12,3.99155
206495.4375,228125.7188,201969.3125,222438.0469,222438.0469,4.92E+12,3.90473
222450.1563,233107.9375,202540.1406,215967.3438,215967.3438,4.59E+12,3.12536
216939.6406,221706.375,185466.3594,197508.625,197508.625,5.39E+12,2.81559
197572.7344,210079.9063,176037.7344,182457.6563,182457.6563,4.95E+12,2.43084
182450.4844,200782.7969,174121.9531,190444.375,190444.375,3.36E+12,2.42295
190099.8125,208482.0156,182407.0313,208337.5469,208337.5469,3.71E+12,2.64196
208430.4844,213930.6094,195494.0469,202781.2344,202781.2344,3.29E+12,2.40913
202805.9531,212466.3906,197893.8125,208027.5781,208027.5781,3.12E+12,1.8468
208189.875,220210.8281,202690.0781,215536.4688,215536.4688,3.19E+12,2.12896
216053.1406,216053.1406,189763.3594,198669.5625,198669.5625,3.47E+12,1.72842
198485.4219,205957.7813,186726.5156,192179.5313,192179.5313,2.92E+12,1.29829
192310.5156,199946.4063,191609.0938,196189.8906,196189.8906,2.50E+12,1.45021
196078.6875,202484.0781,178782.9844,179575.3594,179575.3594,2.77E+12,1.70672
179926.4219,182761.2031,162613.2188,180140.9219,180140.9219,3.73E+12,1.63766
179839.4063,193134.1875,170378.75,192349.1719,192349.1719,3.63E+12,1.68896
192729,194595.4844,181288.7188,187127.4844,187127.4844,2.94E+12,1.80537
187173.0156,192549.7969,179646.9844,181864.25,181864.25,2.81E+12,1.71658
181972,183401.1719,172383.0313,180897.6875,180897.6875,2.46E+12,1.4364
180861.6719,191509.1719,175258.8438,190853.0625,190853.0625,2.28E+12,1.30026
190767.6563,201125.0313,186490.4375,193245.6406,193245.6406,2.19E+12,2.30259
199597.3906,202401.1875,192785.4219,199634.0781,199634.0781,2.75E+12,2.0816
195913.1094,198050.1719,184505.375,188589.8906,188589.8906,2.51E+12,1.61201
188753.4688,196073.7656,185599.3906,189531.3906,189531.3906,2.28E+12,1.35551
189733.7188,189186.625,172459.3125,177502.7344,177502.7344,2.46E+12,1.27264
177728.1563,182579.2656,173622.6719,174028.6563,174028.6563,1.95E+12,1.17201
173709.6563,177370.3125,163833.9844,176068.75,176068.75,2.22E+12,1.0556
175931.8281,176523.5781,140594.2031,141175.7813,141175.7813,3.31E+12,1.38313
140959.4844,150268.7969,120079.6797,135570.9219,135570.9219,4.23E+12,1.58636
135653.25,151697.4063,131413.3281,145864.5781,145864.5781,3.25E+12,1.37326
146301.9375,155212.8438,140725.2656,152209.5938,152209.5938,2.15E+12,1.22923
152335.9219,155880.6406,140444.0938,141691.5625,141691.5625,2.16E+12,1.04376
141359.7813,145768.3594,134185.875,142784.5313,142784.5313,2.33E+12,0.86026
143051.1719,149345.75,141019.5469,149201.25,149201.25,2.03E+12,0.86815
149477.2344,157650.7031,147367.7344,155231.875,155231.875,2.12E+12,1.06349
155505.625,168876,155322.2656,162600.1563,162600.1563,2.47E+12,1.46205
162993.3906,165857.5469,154287.7656,162960.1406,162960.1406,2.14E+12,1.4956
162961.0469,162961.0469,152502.6719,156069.6094,156069.6094,1.91E+12,1.09309
155753.9531,157458.625,148564.3594,154851.8281,154851.8281,1.60E+12,0.87407
154837,159841.1406,152592.0781,158624.0625,158624.0625,1.40E+12,0.87013
158667.375,167168.6406,155024.5313,163855.0781,163855.0781,1.62E+12,1.28842
163791.1719,163791.1719,152516.1719,156105.7656,156105.7656,1.51E+12,1.26672
155968.3125,161469.6406,154111.2188,158047.6875,158047.6875,1.71E+12,1.09703
158018.7344,162448,155856.875,156812.0313,156812.0313,1.82E+12,0.9964
156979.9063,157041.8906,147607.6406,151794.6875,151794.6875,1.90E+12,0.82672
151635.9063,155456.9688,145013.7813,154126.1875,154126.1875,1.81E+12,0.80896
154217.5156,156592.2969,149946.8438,153456.9844,153456.9844,1.49E+12,0.66098
153450.0781,156258.3438,151461.875,153739.0156,153739.0156,1.45E+12,0.62941
153791.0313,160145.875,151554.0469,152513.9688,152513.9688,1.89E+12,0.93129
